"x","y","treecover","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B7","NDVI","kNDVI","SAVI","NDWI","EVI","Greenness","Brightness"
-98.9485602592678,18.9779368231672,3,0.0508274994790554,0.0733774974942207,0.0780249983072281,0.276959985494614,0.207495003938675,0.125077500939369,0.560403943061829,1,0.34901487827301,-0.581103920936584,0.364642649888992,0.127798974514008,0.351731061935425
-99.0897754219314,19.3687039717592,0,0.0832500010728836,0.105112500488758,0.11327999830246,0.156482502818108,0.179499998688698,0.171222493052483,0.160150155425072,0.988231956958771,0.0841866880655289,-0.196372255682945,0.0891297087073326,-0.00551351020112634,0.313762664794922
-98.8903494288569,19.1369386284563,0,0.0739824995398521,0.10988375544548,0.144629999995232,0.249377503991127,0.279599994421005,0.216954991221428,0.265851557254791,0.999998569488525,0.175749376416206,-0.388279408216476,0.167618662118912,0.0568944215774536,0.43149334192276
-99.1425963606377,19.2832741882394,0,0.0794275030493736,0.105112500488758,0.103710003197193,0.200014993548393,0.165144994854927,0.137562498450279,0.317079573869705,1,0.179734960198402,-0.311025708913803,0.19628943502903,0.0356734953820705,0.319790065288544
-99.0277916673272,19.2768063181937,0,0.0613875016570091,0.0801424980163574,0.100960001349449,0.215635001659393,0.274650007486343,0.188437506556511,0.362213551998138,1,0.210646033287048,-0.458089292049408,0.210646495223045,0.0636979267001152,0.377276629209518
-99.0625564688226,18.9547602888369,1,0.0431824997067451,0.0652649998664856,0.0795925036072731,0.231474995613098,0.2292750030756,0.141715005040169,0.488262176513672,1,0.280893683433533,-0.560119986534119,0.274124205112457,0.0993737578392029,0.335080057382584
-99.2622519564824,19.3104931413482,0,0.0809400007128716,0.106679998338223,0.113334998488426,0.193662494421005,0.178399994969368,0.164017498493195,0.261655211448669,0.999997735023499,0.149308070540428,-0.289611011743546,0.158546641469002,0.0234788227826357,0.331985235214233
-99.4204452780158,19.1525693144,5,0.0380537509918213,0.0591187477111816,0.0533574968576431,0.252663761377335,0.189647495746613,0.103063747286797,0.651282429695129,1,0.370907574892044,-0.620769321918488,0.387030839920044,0.130105629563332,0.307457774877548
-98.8607050244809,18.9499093863026,0,0.0246750004589558,0.053192500025034,0.0393875017762184,0.308640003204346,0.173202499747276,0.0713149979710579,0.773652911186218,1,0.476256668567657,-0.705982744693756,0.494984924793243,0.187676995992661,0.312204927206039
-99.2382669383964,19.2918980149669,0,0.0980999991297722,0.120154999196529,0.137315005064011,0.187914997339249,0.192947506904602,0.173532500863075,0.155582174658775,0.984328031539917,0.0919743478298187,-0.219950005412102,0.0991336405277252,-0.000613642274402082,0.357126235961914
-98.8989732555844,19.1280453071435,0,0.0732125043869019,0.113885000348091,0.161707490682602,0.245692506432533,0.252897500991821,0.196288764476776,0.206148788332939,0.999592900276184,0.13883350789547,-0.366562157869339,0.125964149832726,0.0502828881144524,0.417953699827194
-99.3080660359725,19.1636185923947,0,0.0264899991452694,0.0477200001478195,0.0438562482595444,0.205693751573563,0.156565010547638,0.0880624949932098,0.648517370223999,1,0.323869317770004,-0.623382687568665,0.318538576364517,0.107774153351784,0.250063896179199
-98.9032851689482,19.2250633578284,0,0.0840749964118004,0.10563500225544,0.115672498941422,0.185660004615784,0.201884999871254,0.160002499818802,0.232260063290596,0.999958753585815,0.131008356809616,-0.274721503257751,0.140072211623192,0.0182626117020845,0.340607911348343
-99.2428483463454,19.2671045131252,16,0.0393325015902519,0.0559974983334541,0.0531099997460842,0.154475003480911,0.12873500585556,0.0746150016784668,0.488306015729904,1,0.21488231420517,-0.467887759208679,0.215095192193985,0.0591270178556442,0.216023206710815
-99.2177853499185,19.3145355601268,3,0.0449974983930588,0.0674374997615814,0.0697475001215935,0.239147499203682,0.156564995646477,0.107450000941753,0.548406422138214,1,0.314132243394852,-0.56007307767868,0.320796579122543,0.106279231607914,0.294508069753647
-99.2285651333279,19.2865081232622,0,0.075824998319149,0.101125001907349,0.11413250118494,0.199107497930527,0.186237499117851,0.150020003318787,0.271277606487274,0.999999165534973,0.15673416852951,-0.326355397701263,0.161523014307022,0.0345065668225288,0.332666218280792
-98.959070548092,19.3228898922691,0,0.0998049974441528,0.125737503170967,0.147984996438026,0.194515004754066,0.204524993896484,0.183239996433258,0.135854035615921,0.951332867145538,0.0828427448868752,-0.214760228991508,0.087207518517971,-0.00193308759480715,0.374112874269485
-99.3894534007137,19.1280453071435,0,0.0633125007152557,0.103105001151562,0.105965003371239,0.255592495203018,0.268682509660721,0.178234994411469,0.413841485977173,1,0.260506391525269,-0.425114452838898,0.264072358608246,0.0859111025929451,0.403505951166153
-99.0205153135258,19.3654700367363,0,0.100822500884533,0.121557496488094,0.145620003342628,0.190280005335808,0.198860004544258,0.179609999060631,0.132956236600876,0.94336074590683,0.0801411643624306,-0.220379233360291,0.085370346903801,-0.00368469045497477,0.366789281368256
-99.0191678405996,19.1787102891679,0,0.0471424981951714,0.0632712543010712,0.0689637511968613,0.194734990596771,0.147723749279976,0.0991587489843369,0.476950466632843,1,0.247030466794968,-0.509537041187286,0.250550538301468,0.074932686984539,0.263281613588333
-99.236649970885,19.1037907944723,0,0.0532062500715256,0.0806099995970726,0.096986249089241,0.225067496299744,0.238363742828369,0.166011244058609,0.397701472043991,1,0.233709618449211,-0.472581386566162,0.2274269759655,0.076983779668808,0.354969352483749
